[filetype:logbook]
Timestamp;Log level;Log message
{"display_name":"ise 24181400","internal_name":"ise 14360002","url":"modbus_rtu://4/3","sn":"24181400","version":"0102 010M","model":"ise::lyser"}
{"display_name":"ise 20251300","internal_name":"ise 20251300","url":"modbus_rtu://4/7","sn":"20251300","version":"0102 010M","model":"ise::lyser"}
{"display_name":"oxi 11923","internal_name":"oxi 11923","url":"modbus_rtu://4/6","sn":"11923","version":"31 2","model":"oxi::lyser"}
{"display_name":"Luftdruck","internal_name":"Sensor_1","url":"constat_ai://3/17","sn":"","version":" ","model":"intern-mA-IN"}
{"display_name":"spec 23510000","internal_name":"spec 23510000","url":"modbus_rtu://1/4","sn":"23510000","version":"0100 0134","model":"spectro::lyser","detector":"uv/vis","pathlength":35.0,"pathlength_unit":"mm","global_calib":"RIV615NNV200","reference":"DIST_H2O","reference_index":"2","reference_date":"2024-10-09 10:50:00"}
{"display_name":"spec 24400210","internal_name":"spec 24400210","url":"rest_tcp://https/192.168.42.10:443","sn":"24400209","version":"4.60 3.14-4","model":"spectro::lyser V3.0","detector":"uv","pathlength":35.0,"pathlength_unit":"mm","global_calib":"GEN_UV_FINGERPRINT-60_ABS-M_SCAN_001","reference":"JET","reference_index":"00000002","reference_date":"2024-11-08T12:26:59.666Z"}
2024-12-04 11:37:36;USER;CSecurity::GetLock(): User "Administrator" logged in (read-write access).
2024-12-04 11:37:36;SYSTEM;Login of user "Administrator" timed out.
2024-12-04 11:37:39;SYSTEM;Measurement suspended.
2024-12-04 11:44:31;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 11:44:34;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 11:44:51;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.11:443, name= restTcp, start_url= https://192.168.42.11:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 11:44:54;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.11:443, name= restTcp, start_url= https://192.168.42.11:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 11:58:11;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:11;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:11;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/1, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:11;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:12;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:12;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:12;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/2, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:12;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:12;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/3, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/4, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:13;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:14;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/5, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:14;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:14;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_VALUE).
2024-12-04 11:58:14;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/7, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:14;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/7, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 11:58:15;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/7, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 11:58:15;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/8, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:15;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/8, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:15;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/8, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:15;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/8, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:16;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:16;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:16;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/9, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:16;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/9, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:17;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/10, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:17;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/10, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:17;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/10, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:17;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/10, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:17;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/11, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:18;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/11, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:18;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/11, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:18;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/11, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:18;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/12, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:19;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/12, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:19;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/12, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:19;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/12, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:19;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/13, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:19;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/13, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:20;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/13, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:20;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/13, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:20;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/14, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:20;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/14, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:20;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/14, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:21;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/14, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:21;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/15, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:21;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/15, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:21;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/15, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/15, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/16, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/16, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:22;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/16, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:22;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/16, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:23;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/17, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:23;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/17, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:23;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/17, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:23;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/17, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:24;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/18, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:24;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/18, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:24;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/18, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:24;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/18, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:24;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/19, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:25;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/19, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:25;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/19, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:25;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/19, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:25;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/20, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:25;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/20, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:26;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/20, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:26;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/20, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:30;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:31;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:31;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://1/1, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:31;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:36;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 11:58:36;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/3, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 11:58:36;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:41;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:42;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 11:58:42;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://1/1, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 11:58:42;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://1/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:45;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/5, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:49;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:49;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/6, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_VALUE).
2024-12-04 11:58:53;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/7, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 11:58:53;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/7, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 11:58:53;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/7, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 12:01:06;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 12:01:55;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:55;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:56;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/1, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 12:01:56;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 12:01:56;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:56;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/2, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/3, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 12:01:57;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:58;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:01:58;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/4, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 12:01:58;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 12:01:58;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/5, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:27;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 12:02:30;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-12-04 12:02:43;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:43;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:44;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/1, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 12:02:44;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/1, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 12:02:44;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:44;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/2, name= oxi-soliV1, ret= MB_ETIMEDOUT).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/2, name= scangeneric, start= 0, n= 3, ret= MB_ETIMEDOUT).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/3, name= conduV2, start= 1319, n= 8, ret= MB_EX_ILLEGAL_DATA_ADDRESS).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReportSlaveID(): eMBMReportSlaveID() failed (url= modbus_rtu://4/3, name= oxi-soliV1, ret= MB_EX_ILLEGAL_FUNCTION).
2024-12-04 12:02:45;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:46;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/5, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
2024-12-04 12:02:46;CRITICAL;CModbusHelper::ReadInputRegisters(): eMBMReadInputRegisters() failed (url= modbus_rtu://4/4, name= conduV2, start= 1319, n= 8, ret= MB_ETIMEDOUT).
